Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],Memory Usage [KB]
0.0,0.0,958067.1140939597,971855.033557047,981390.6040268457,1004585.2348993289,1011028.187919463,1050845.6375838926,813487.2483221476,813487.2483221476,5344779.973154362
