Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],Memory Usage [KB]
28086.621010820436,95580.492877688,1026718.3125599234,1027192.1106697712,1032887.7687987947,1043229.3658402958,1060575.373236543,1069551.239556225,1175823.585810163,1176353.047527736,5427743.533305939
