Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU Load (Normalized) [%],CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],GPU Load [%],Memory Usage [KB],Mobile Data State,Wi-Fi State
968.0,81328.05082742317,0.0,1364637.6811594204,1364637.6811594204,1380289.8550724639,1377368.115942029,1398219.1304347827,1404405.7971014492,1430752.463768116,1430752.463768116,2.9485507246376814,5313023.293246994,0.0,3.0
