Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],Memory Usage [KB]
0.0,0.0,690555.7046979866,687785.2348993288,692359.7315436242,699230.6185380011,709790.5314710684,729606.9653546163,812621.8030110648,812649.6644295303,5408879.073825503
