Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),Battery Remaining (%) [%],CPU Load [%],CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],GPU Frequency [KHz],GPU Load [%],Memory Usage [KB],Mobile Data State,Wi-Fi State
0.0,0.0,33.0,0.0,1800228.5714285714,1800117.0731707318,1800117.0731707318,1800117.0731707318,1800117.0731707318,1800117.0731707318,0.0,0.30952380952380953,5440428.857142857,6.0,1.0
