Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],Memory Usage [KB]
14431.422818791947,14431.422818791947,963200.0,966144.0,979584.0,1000960.0,1025073.8255033557,1058319.4630872484,921986.5771812081,921986.5771812081,5398719.733333333
