Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],Memory Usage [KB]
82020.7602739726,92732.72602739726,1137402.7397260275,1132273.9726027397,1132142.4657534247,1144635.6164383562,1156602.7397260275,1171857.5342465753,953687.6712328767,950531.506849315,5387066.219178082
