Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],Memory Usage [KB]
496.2913907284768,12905.192052980132,932589.4736842106,957852.6315789474,965305.2631578947,981870.1986754967,1005139.0728476822,1033875.4966887417,906468.8741721854,915878.1456953642,5380341.894736842
