Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),Battery Remaining (%) [%],CPU Load [%],CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],GPU Frequency [KHz],GPU Load [%],Memory Usage [KB],Mobile Data State,Wi-Fi State
0.0,48881.36956521739,11.0,0.0,1335466.6666666667,1346133.3333333333,1356800.0,1356800.0,1367466.6666666667,1383253.3333333333,377800.0,2.2222222222222223,5365054.260869565,6.0,1.0
