Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),Battery Remaining (%) [%],CPU Load [%],CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],GPU Frequency [KHz],GPU Load [%],Memory Usage [KB],Mobile Data State,Wi-Fi State
0.0,0.0,32.0,0.0,1802514.2857142857,1802514.2857142857,1802514.2857142857,1802514.2857142857,1802514.2857142857,1802514.2857142857,0.0,0.8571428571428571,5407890.341463415,6.0,1.0
