Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],Memory Usage [KB]
0.0,0.0,795382.5503355705,796542.2818791945,800214.7651006712,798410.7382550335,808719.4630872484,828537.6383094504,835715.4362416107,839351.3513513514,5290351.275167786
