Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],Memory Usage [KB]
0.0,0.0,697768.4210526316,703326.3157894737,704842.1052631579,699284.2105263158,707494.7368421053,727705.2631578947,836968.4210526316,837298.0132450331,5367925.02631579
