Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],Memory Usage [KB]
106181.80952380953,119437.96598639456,1095567.5675675676,1088302.7027027027,1080259.4594594594,1078313.5135135136,1067416.2162162163,1070236.7346938776,1104326.530612245,1110857.142857143,5392860.3513513515
