Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],Memory Usage [KB]
0.0,0.0,662876.5405405406,659763.027027027,665644.1081081082,668925.4054054054,683049.5135135135,691729.2972972973,817266.1621621621,812530.1621621621,5358738.233873874
