Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],Memory Usage [KB]
78786.1156462585,88454.2074829932,1176802.6475455046,1181061.224489796,1187004.0816326533,1199151.0204081633,1211102.0408163266,1234024.4897959183,935836.7346938776,934530.612244898,5450365.319176319
