Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],Memory Usage [KB]
88942.53691275168,95526.25503355704,1072880.5369127516,1053293.9597315437,1052778.523489933,1064375.8389261744,1079194.6308724831,1117208.0536912752,973143.6241610738,968691.8918918918,5442683.248322148
