Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],Memory Usage [KB]
83257.24137931035,94691.8551724138,1101764.3835616438,1083277.2413793104,1086322.7586206896,1088044.1379310344,1113335.1724137932,1121147.5862068965,1010846.8965517242,1007801.3793103448,5441400.993103448
