Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],Memory Usage [KB]
30007.610738255033,133281.73825503356,1178158.389261745,1186276.5100671141,1197100.6711409397,1208569.1275167784,1207795.9731543625,1231634.899328859,1143495.3020134228,1151355.7046979866,5433884.0
