Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],Memory Usage [KB]
49653.95918367347,68167.32653061225,1139805.4054054054,1139156.7567567567,1140375.5102040817,1150955.1020408163,1149126.530612245,1181126.530612245,934530.612244898,935575.5102040817,5404887.837837838
