Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],Memory Usage [KB]
12401.062535437535,72679.93543281042,1021275.6756756757,1016246.9098469098,1015322.0185220186,1025875.0330750331,1048428.0476280476,1087489.397089397,888361.0659610659,886804.3092043092,5401602.657626158
