"Address A","Address B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"142.250.179.194","192.168.119.140",34,9671,15,7203,19,2468,118.527570747,27.807425838,2072.252222687021,710.0261676511965
"91.228.74.208","192.168.119.140",29,7299,13,5209,16,2090,118.528934424,27.807087808999995,1498.61072422379,601.2855468665234
"52.223.40.198","192.168.119.140",59,13939,25,9556,34,4383,118.530254976,43.48650331,1757.9707307122183,806.3191411376781
"3.231.143.108","192.168.119.140",31,7220,14,4897,17,2323,118.807739655,6.6895959019999935,5856.258072073908,2778.0452320660993
"13.227.219.60","192.168.119.140",32,10102,15,7909,17,2193,120.163385526,26.160402686000012,2418.6172040027736,670.6318786670986
"157.240.201.35","192.168.119.140",68,17110,29,12648,39,4462,120.869069913,145.9590699,693.2354396977422,244.56171188577846
"104.99.235.115","192.168.119.140",319,173959,156,155789,163,18170,120.891969185,95.056948549,13111.214056672045,1529.1885782034099
"13.36.218.177","192.168.119.140",18,5566,8,4492,10,1074,121.19641618,3.258405714999995,11028.706411411402,2636.872369959004
"54.171.150.101","192.168.119.140",42,12718,18,10254,24,2464,123.949079988,9.376684581000006,8748.507992496794,2102.2355854800176
"52.222.139.23","192.168.119.140",70,20885,33,16448,37,4437,124.456256667,37.53001272799999,3506.1005961724395,945.803036552597
"104.73.132.208","192.168.119.140",2153,1478147,1152,1388249,1001,89898,126.114457048,91.114454829,121890.56084287928,7893.193251825257
"95.101.125.221","192.168.119.140",635,457545,331,433735,304,23810,126.115729681,23.197153426,149582.14640727703,8211.352337158094
"142.250.179.130","192.168.119.140",322,210337,169,196235,153,14102,126.117201277,118.570247998,13240.083634019895,951.4697144084824
"104.81.140.36","192.168.119.140",91,79656,60,76573,31,3083,126.120757295,12.47393001399999,49109.14197149355,1977.2437373240516
"142.250.179.205","192.168.119.140",36,10044,15,7099,21,2945,127.43298092,18.877510696,3008.447507437185,1248.045909198832
"172.217.168.227","192.168.119.140",112,29198,49,21522,63,7676,130.8173949,123.84674312199999,1390.2343788757644,495.83863452515413
"104.99.232.128","192.168.119.140",32,7420,15,5394,17,2026,133.687481863,12.683214835000001,3402.2919710324372,1277.9094425865253
"52.51.250.251","192.168.119.140",28,11225,12,8803,16,2422,134.692649318,4.632283605999987,15202.86882020414,4182.818162278135
"15.236.176.210","192.168.119.140",61,17589,28,11175,33,6414,134.821111312,133.13965368299998,671.4753833809551,385.3998307834851
"47.88.198.40","192.168.119.140",33,11272,14,9196,19,2076,135.616194449,10.88583963299999,6758.137404209184,1525.6517236992458
"142.250.179.131","192.168.119.140",19,7227,9,5883,10,1344,137.203432525,3.8161284699999953,12332.91813155338,2817.5152080244334
"142.251.36.4","192.168.119.140",20,6673,9,5553,11,1120,137.205272201,4.6148988459999885,9626.213159255909,1941.5376802389012
"47.88.251.178","192.168.119.140",29,10102,12,8597,17,1505,137.207020365,6.005406040999986,11452.348022840402,2004.8602738600448
"142.251.36.14","192.168.119.140",43,16447,19,12093,24,4354,138.556180668,122.08472970400001,792.4332570876,285.31004724711903
"104.18.8.110","192.168.119.140",24,5641,10,3884,14,1757,140.981705309,8.320624700999986,3734.3349948551,1689.2962373739472
"47.91.64.21","192.168.119.140",148,73213,73,65875,75,7338,142.720222614,61.38584391500001,8585.041214546605,956.3116877775027
"52.46.149.60","192.168.119.140",54,17686,26,13445,28,4241,143.938247981,28.888115561000006,3723.3304392208215,1174.462208459316
"34.96.102.137","192.168.119.140",145,88486,83,82231,62,6255,147.053130116,52.160532389999986,12611.987835578919,959.3460363068202
"151.101.2.133","192.168.119.140",150,73577,81,66066,69,7511,147.055061253,120.53643768200001,4384.798573476726,498.50486006998597
"54.155.40.229","192.168.119.140",29,11215,12,7140,17,4075,147.256387368,12.653985403000007,4513.992878991151,2576.263442841588
"3.211.35.115","192.168.119.140",37,11226,16,8692,21,2534,147.295097806,13.235836849000009,5253.615679408557,1531.5994168915422
"54.159.183.74","192.168.119.140",35,12124,15,7029,20,5095,147.41300088,13.111338007,4288.807135471478,3108.759760311166
"151.101.129.69","192.168.119.140",99,67866,63,64453,36,3413,149.456783883,11.276394023999984,45725.96513589163,2421.341427222909
"172.67.74.245","192.168.119.140",26,6782,11,5048,15,1734,149.983906639,12.009182904,3362.760008139185,1155.1160566785552
"13.227.219.71","192.168.119.140",82,57273,48,54084,34,3189,149.991863064,12.008414187,36030.73588754122,2124.510331065915
"52.222.139.108","192.168.119.140",64,33329,31,30250,33,3079,150.032523542,11.96818809299998,20220.270446914372,2058.122734084276
"34.110.181.170","192.168.119.140",126,51294,61,44313,65,6981,150.044048171,49.17075639000001,7209.6511428100885,1135.7970489011627
