Time  [ms],Mobile Data State,Time  [ms],Wi-Fi State,Time  [ms],Memory Usage [KB],Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta),Time  [ms],GPU Load [%],Time  [ms],CPU Load (Normalized) [%],Time  [ms],CPU1 Frequency [kHz],Time  [ms],CPU2 Frequency [kHz],Time  [ms],CPU3 Frequency [kHz],Time  [ms],CPU4 Frequency [kHz],Time  [ms],CPU5 Frequency [kHz],Time  [ms],CPU6 Frequency [kHz],Time  [ms],CPU7 Frequency [kHz],Time  [ms],CPU8 Frequency [kHz]
73,0,75,3,74,5204360,78,0,0,83,0,84,0,85,1804800,86,1804800,86,1804800,87,1804800,87,1804800,88,1804800,88,2208000,89,2208000
174,0,177,3,175,5200792,179,0,0,190,0,191,0,191,1804800,192,1804800,192,1804800,193,1804800,194,1804800,194,1804800,195,2208000,195,2208000
275,0,277,3,275,5205848,279,0,0,284,10,285,0,285,1516800,286,1516800,287,1516800,287,1516800,288,1516800,289,1516800,290,1248000,290,1248000
377,0,381,3,378,5216936,385,167994,125996,391,10,392,0,393,1708800,393,1708800,394,1708800,394,1708800,395,1708800,396,1708800,397,1900800,398,1900800
479,0,481,3,480,5226032,485,167994,125996,489,10,490,0,491,1804800,491,1804800,492,1516800,492,1804800,493,1804800,493,1804800,495,2208000,496,2208000
580,0,582,3,581,5229908,594,167994,125996,604,10,604,0,605,1804800,605,1804800,606,1804800,606,1804800,607,1804800,607,1804800,608,1555200,608,1555200
684,0,686,3,685,5275408,703,167994,125996,710,10,711,0,712,1804800,713,1804800,713,1804800,714,1804800,715,1804800,715,1804800,715,1900800,716,1900800
781,0,783,3,782,5272632,787,167994,125996,792,10,793,0,794,1804800,795,1804800,796,1804800,797,1804800,797,1804800,800,1804800,800,2208000,801,2208000
881,0,883,3,882,5277000,885,167994,125996,890,10,890,0,891,1804800,891,1804800,892,1804800,892,1804800,893,1804800,894,1804800,894,2208000,894,2208000
982,0,985,3,983,5271388,988,167994,125996,993,10,994,0,994,1804800,995,1804800,995,1804800,996,1804800,997,1804800,997,1804800,998,2208000,998,2208000
1083,0,1086,3,1084,5272628,1090,167994,125996,1098,10,1099,0,1103,1248000,1104,1248000,1105,1248000,1105,1248000,1106,1248000,1106,1248000,1106,787200,1107,787200
1185,0,1188,3,1186,5272788,1194,167994,125996,1200,10,1201,0,1201,1017600,1202,1017600,1202,1017600,1202,1017600,1203,1017600,1204,1017600,1204,787200,1205,787200
1285,0,1288,3,1286,5274364,1292,167994,125996,1298,10,1299,0,1299,1248000,1301,1516800,1302,1516800,1302,1516800,1303,1516800,1303,1516800,1304,1248000,1304,1248000
1386,0,1389,3,1387,5293012,1394,167994,125996,1399,12,1400,0,1400,1804800,1401,1804800,1401,1804800,1402,1804800,1402,1804800,1402,1804800,1402,2208000,1403,2208000
1486,0,1488,3,1487,5316448,1491,201592,159594,1498,12,1499,0,1499,1804800,1500,1804800,1500,1804800,1501,1804800,1501,1804800,1502,1804800,1502,2208000,1502,2208000
