Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU Load (Normalized) [%],CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],GPU Load [%],Memory Usage [KB],Mobile Data State,Wi-Fi State
0.0,85834.82932469936,0.0,1424973.9130434783,1448347.8260869565,1454400.0,1448556.5217391304,1457739.1304347827,1475060.8695652173,2108869.5652173916,2107408.695652174,3.641304347826087,5344788.826086957,0.0,3.0
