Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),Battery Remaining (%) [%],CPU Load [%],CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],GPU Frequency [KHz],GPU Load [%],Memory Usage [KB],Mobile Data State,Wi-Fi State
0.0,455267.2888888889,11.0,0.0,1505530.4347826086,1505530.4347826086,1505530.4347826086,1527652.1739130435,1540173.9130434783,1540173.9130434783,344666.6666666667,8.695652173913043,5362963.391304348,6.0,1.0
