Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),Battery Remaining (%) [%],CPU Load [%],CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],GPU Frequency [KHz],GPU Load [%],Memory Usage [KB],Mobile Data State,Wi-Fi State
5350.2,114910.6,31.0,0.0,1495854.5454545454,1495854.5454545454,1511127.2727272727,1511127.2727272727,1522036.3636363635,1530327.2727272727,358204.54545454547,3.6363636363636362,5349328.088888889,5.869565217391305,1.0
