Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],Memory Usage [KB]
0.0,0.0,764235.2941176471,770509.8039215687,773647.0588235294,778290.1960784313,779368.4210526316,804631.5789473684,824589.4736842106,824589.4736842106,5392171.973856209
