Battery Power* [uW] (Delta),Battery Power* [uW] (Raw),CPU1 Frequency [kHz],CPU2 Frequency [kHz],CPU3 Frequency [kHz],CPU4 Frequency [kHz],CPU5 Frequency [kHz],CPU6 Frequency [kHz],CPU7 Frequency [kHz],CPU8 Frequency [kHz],Memory Usage [KB]
29708.56081081081,30854.364864864863,915672.4832214765,928687.2483221476,920569.1275167785,924324.3243243244,950529.7297297297,982313.5135135135,911481.0810810811,901881.0810810811,5362408.832214765
